workload_id,source,segment,split,tp,phase,batch_size,input_lens_json,output_lens_json,history_features_json,calls,logical_payload_bytes,equivalent_bytes,equivalent_rounds,calls_by_op_payload_json
mooncake_toolagent-420000,mooncake,mooncake_toolagent,external_test,4,decode,8,"[7615,4190,3150,8192,908,6716,6173,6832]","[3,19,20,128,128,3,3,3]","{""history_seconds"":300,""history_count"":1796,""history_rps"":5.986666666666666,""history_interarrival_cv"":4.117037879022555,""history_peak_to_mean_1s"":6.180400890868597,""history_fano_1s"":13.538945805493691,""history_input_mean"":9369.391982182628,""history_input_p50"":6345.0,""history_input_p90"":18574.0,""history_input_p99"":79264.7499999999,""history_output_mean"":173.23775055679286,""history_output_p50"":28.0,""history_output_p90"":505.0,""history_output_p99"":903.1499999999999,""history_lm_correlation"":0.28323492184780313}",9271,178806784,268210176.0,55626,"{""all_reduce:16384"":7884,""all_reduce:24576"":73,""all_reduce:32768"":1168,""all_reduce:65536"":146}"
mooncake_toolagent-540000,mooncake,mooncake_toolagent,external_test,4,prefill,8,"[7236,7260,8192,6598,8192,6845,8192,6168]","[42,3,14,25,128,3,128,25]","{""history_seconds"":300,""history_count"":1689,""history_rps"":5.63,""history_interarrival_cv"":4.02796357932871,""history_peak_to_mean_1s"":4.7957371225577266,""history_fano_1s"":12.638206039076378,""history_input_mean"":9656.520426287745,""history_input_p50"":6332.0,""history_input_p90"":19212.4,""history_input_p99"":82973.28,""history_output_mean"":183.66370633510954,""history_output_p50"":30.0,""history_output_p90"":519.2,""history_output_p99"":946.1999999999989,""history_lm_correlation"":0.2821583643986489}",73,35093372928,52640059392.0,438,"{""all_reduce:480731136"":73}"
mooncake_toolagent-540000,mooncake,mooncake_toolagent,external_test,4,decode,8,"[7236,7260,8192,6598,8192,6845,8192,6168]","[42,3,14,25,128,3,128,25]","{""history_seconds"":300,""history_count"":1689,""history_rps"":5.63,""history_interarrival_cv"":4.02796357932871,""history_peak_to_mean_1s"":4.7957371225577266,""history_fano_1s"":12.638206039076378,""history_input_mean"":9656.520426287745,""history_input_p50"":6332.0,""history_input_p90"":19212.4,""history_input_p99"":82973.28,""history_output_mean"":183.66370633510954,""history_output_p50"":30.0,""history_output_p90"":519.2,""history_output_p99"":946.1999999999989,""history_lm_correlation"":0.2821583643986489}",9271,215285760,322928640.0,55626,"{""all_reduce:16384"":6278,""all_reduce:24576"":1241,""all_reduce:40960"":803,""all_reduce:49152"":803,""all_reduce:65536"":146}"
burstgpt_1-473705000,burstgpt,burstgpt_1,train,8,prefill,7,"[1059,16,343,1034,1118,372,56]","[128,21,54,128,128,45,13]","{""history_seconds"":300,""history_count"":36,""history_rps"":0.12,""history_interarrival_cv"":0.918201817985372,""history_peak_to_mean_1s"":16.666666666666668,""history_fano_1s"":0.9911111111111112,""history_input_mean"":380.3611111111111,""history_input_p50"":259.0,""history_input_p90"":756.0,""history_input_p99"":1623.249999999999,""history_output_mean"":151.19444444444446,""history_output_p50"":51.5,""history_output_p90"":360.0,""history_output_p99"":784.6999999999994,""history_lm_correlation"":0.12033758441201081}",73,2390867968,4184018944.0,1022,"{""all_reduce:32751616"":73}"
burstgpt_1-473705000,burstgpt,burstgpt_1,train,8,decode,7,"[1059,16,343,1034,1118,372,56]","[128,21,54,128,128,45,13]","{""history_seconds"":300,""history_count"":36,""history_rps"":0.12,""history_interarrival_cv"":0.918201817985372,""history_peak_to_mean_1s"":16.666666666666668,""history_fano_1s"":0.9911111111111112,""history_input_mean"":380.3611111111111,""history_input_p50"":259.0,""history_input_p90"":756.0,""history_input_p99"":1623.249999999999,""history_output_mean"":151.19444444444446,""history_output_p50"":51.5,""history_output_p90"":360.0,""history_output_p99"":784.6999999999994,""history_lm_correlation"":0.12033758441201081}",9271,304988160,533729280.0,129794,"{""all_reduce:24576"":5402,""all_reduce:32768"":657,""all_reduce:40960"":1752,""all_reduce:49152"":584,""all_reduce:57344"":876}"
burstgpt_1-3064205000,burstgpt,burstgpt_1,train,8,prefill,8,"[211,238,346,212,346,262,255,380]","[2,4,2,4,2,2,2,13]","{""history_seconds"":300,""history_count"":4765,""history_rps"":15.883333333333333,""history_interarrival_cv"":3.959689671107226,""history_peak_to_mean_1s"":1.825813221406086,""history_fano_1s"":2.8933718083245896,""history_input_mean"":274.6289611752361,""history_input_p50"":238.0,""history_input_p90"":433.0,""history_input_p99"":692.0,""history_output_mean"":3.8174186778593913,""history_output_p50"":1.0,""history_output_p90"":4.0,""history_output_p99"":11.0,""history_lm_correlation"":0.11024664582797061}",73,1345536000,2354688000.0,1022,"{""all_reduce:18432000"":73}"
burstgpt_1-3064205000,burstgpt,burstgpt_1,train,8,decode,8,"[211,238,346,212,346,262,255,380]","[2,4,2,4,2,2,2,13]","{""history_seconds"":300,""history_count"":4765,""history_rps"":15.883333333333333,""history_interarrival_cv"":3.959689671107226,""history_peak_to_mean_1s"":1.825813221406086,""history_fano_1s"":2.8933718083245896,""history_input_mean"":274.6289611752361,""history_input_p50"":238.0,""history_input_p90"":433.0,""history_input_p99"":692.0,""history_output_mean"":3.8174186778593913,""history_output_p50"":1.0,""history_output_p90"":4.0,""history_output_p99"":11.0,""history_lm_correlation"":0.11024664582797061}",876,13754368,24070144.0,12264,"{""all_reduce:24576"":146,""all_reduce:65536"":73,""all_reduce:8192"":657}"
burstgpt_1-820805000,burstgpt,burstgpt_1,train,8,prefill,2,"[319,308]","[25,22]","{""history_seconds"":300,""history_count"":1175,""history_rps"":3.9166666666666665,""history_interarrival_cv"":13.786125259602068,""history_peak_to_mean_1s"":3.8297872340425534,""history_fano_1s"":6.087588652482269,""history_input_mean"":84.64,""history_input_p50"":82.0,""history_input_p90"":91.0,""history_input_p99"":107.25999999999999,""history_output_mean"":17.937021276595743,""history_output_p50"":18.0,""history_output_p90"":28.0,""history_output_p99"":59.51999999999998,""history_lm_correlation"":0.4808084807612403}",73,374956032,656173056.0,1022,"{""all_reduce:5136384"":73}"
burstgpt_1-820805000,burstgpt,burstgpt_1,train,8,decode,2,"[319,308]","[25,22]","{""history_seconds"":300,""history_count"":1175,""history_rps"":3.9166666666666665,""history_interarrival_cv"":13.786125259602068,""history_peak_to_mean_1s"":3.8297872340425534,""history_fano_1s"":6.087588652482269,""history_input_mean"":84.64,""history_input_p50"":82.0,""history_input_p90"":91.0,""history_input_p99"":107.25999999999999,""history_output_mean"":17.937021276595743,""history_output_p50"":18.0,""history_output_p90"":28.0,""history_output_p99"":59.51999999999998,""history_lm_correlation"":0.4808084807612403}",1752,26910720,47093760.0,24528,"{""all_reduce:16384"":1533,""all_reduce:8192"":219}"
burstgpt_1-5261105000,burstgpt,burstgpt_1,train,8,prefill,2,"[244,8192]","[128,128]","{""history_seconds"":300,""history_count"":6,""history_rps"":0.02,""history_interarrival_cv"":0.7649713582976059,""history_peak_to_mean_1s"":50.0,""history_fano_1s"":0.9799999999999996,""history_input_mean"":2549.8333333333335,""history_input_p50"":3243.5,""history_input_p90"":4222.5,""history_input_p99"":4703.55,""history_output_mean"":449.0,""history_output_p50"":345.0,""history_output_p90"":985.5,""history_output_p99"":1396.3500000000001,""history_lm_correlation"":0.4706661968877617}",73,5044862976,8828510208.0,1022,"{""all_reduce:69107712"":73}"
burstgpt_1-5261105000,burstgpt,burstgpt_1,train,8,decode,2,"[244,8192]","[128,128]","{""history_seconds"":300,""history_count"":6,""history_rps"":0.02,""history_interarrival_cv"":0.7649713582976059,""history_peak_to_mean_1s"":50.0,""history_fano_1s"":0.9799999999999996,""history_input_mean"":2549.8333333333335,""history_input_p50"":3243.5,""history_input_p90"":4222.5,""history_input_p99"":4703.55,""history_output_mean"":449.0,""history_output_p50"":345.0,""history_output_p90"":985.5,""history_output_p99"":1396.3500000000001,""history_lm_correlation"":0.4706661968877617}",9271,151896064,265818112.0,129794,"{""all_reduce:16384"":9271}"
burstgpt_2-8089814000,burstgpt,burstgpt_2,test,8,prefill,4,"[224,693,268,115]","[13,128,11,128]","{""history_seconds"":300,""history_count"":14,""history_rps"":0.04666666666666667,""history_interarrival_cv"":0.8209045605432225,""history_peak_to_mean_1s"":21.428571428571427,""history_fano_1s"":0.9533333333333331,""history_input_mean"":1098.142857142857,""history_input_p50"":584.5,""history_input_p90"":2050.0000000000005,""history_input_p99"":5427.069999999997,""history_output_mean"":382.2142857142857,""history_output_p50"":333.0,""history_output_p90"":695.8,""history_output_p99"":851.8599999999999,""history_lm_correlation"":0.6762997010582004}",73,777420800,1360486400.0,1022,"{""all_reduce:10649600"":73}"
burstgpt_2-8089814000,burstgpt,burstgpt_2,test,8,decode,4,"[224,693,268,115]","[13,128,11,128]","{""history_seconds"":300,""history_count"":14,""history_rps"":0.04666666666666667,""history_interarrival_cv"":0.8209045605432225,""history_peak_to_mean_1s"":21.428571428571427,""history_fano_1s"":0.9533333333333331,""history_input_mean"":1098.142857142857,""history_input_p50"":584.5,""history_input_p90"":2050.0000000000005,""history_input_p99"":5427.069999999997,""history_output_mean"":382.2142857142857,""history_output_p50"":333.0,""history_output_p90"":695.8,""history_output_p99"":851.8599999999999,""history_lm_correlation"":0.6762997010582004}",9271,165052416,288841728.0,129794,"{""all_reduce:16384"":8395,""all_reduce:24576"":146,""all_reduce:32768"":730}"
burstgpt_2-10354514000,burstgpt,burstgpt_2,test,8,prefill,8,"[196,204,204,207,190,195,207,212]","[7,7,7,7,7,7,7,7]","{""history_seconds"":300,""history_count"":563,""history_rps"":1.8766666666666667,""history_interarrival_cv"":4.986788061184087,""history_peak_to_mean_1s"":11.190053285968029,""history_fano_1s"":17.489230313795154,""history_input_mean"":223.2113676731794,""history_input_p50"":200.0,""history_input_p90"":211.0,""history_input_p99"":592.3999999999974,""history_output_mean"":19.373001776198933,""history_output_p50"":7.0,""history_output_p90"":7.0,""history_output_p99"":449.77999999999986,""history_lm_correlation"":0.6899182008951161}",73,965795840,1690142720.0,1022,"{""all_reduce:13230080"":73}"
burstgpt_2-10354514000,burstgpt,burstgpt_2,test,8,decode,8,"[196,204,204,207,190,195,207,212]","[7,7,7,7,7,7,7,7]","{""history_seconds"":300,""history_count"":563,""history_rps"":1.8766666666666667,""history_interarrival_cv"":4.986788061184087,""history_peak_to_mean_1s"":11.190053285968029,""history_fano_1s"":17.489230313795154,""history_input_mean"":223.2113676731794,""history_input_p50"":200.0,""history_input_p90"":211.0,""history_input_p99"":592.3999999999974,""history_output_mean"":19.373001776198933,""history_output_p50"":7.0,""history_output_p90"":7.0,""history_output_p99"":449.77999999999986,""history_lm_correlation"":0.6899182008951161}",438,28704768,50233344.0,6132,"{""all_reduce:65536"":438}"
burstgpt_2-10191314000,burstgpt,burstgpt_2,test,8,prefill,8,"[196,193,217,211,200,198,216,193]","[7,7,7,7,7,7,7,7]","{""history_seconds"":300,""history_count"":2330,""history_rps"":7.766666666666667,""history_interarrival_cv"":13.83669005830323,""history_peak_to_mean_1s"":5.278969957081545,""history_fano_1s"":20.93719599427754,""history_input_mean"":208.1128755364807,""history_input_p50"":200.0,""history_input_p90"":211.0,""history_input_p99"":222.0,""history_output_mean"":8.565665236051503,""history_output_p50"":7.0,""history_output_p90"":7.0,""history_output_p99"":7.0,""history_lm_correlation"":0.6320343881758271}",73,971177984,1699561472.0,1022,"{""all_reduce:13303808"":73}"
burstgpt_2-10191314000,burstgpt,burstgpt_2,test,8,decode,8,"[196,193,217,211,200,198,216,193]","[7,7,7,7,7,7,7,7]","{""history_seconds"":300,""history_count"":2330,""history_rps"":7.766666666666667,""history_interarrival_cv"":13.83669005830323,""history_peak_to_mean_1s"":5.278969957081545,""history_fano_1s"":20.93719599427754,""history_input_mean"":208.1128755364807,""history_input_p50"":200.0,""history_input_p90"":211.0,""history_input_p99"":222.0,""history_output_mean"":8.565665236051503,""history_output_p50"":7.0,""history_output_p90"":7.0,""history_output_p99"":7.0,""history_lm_correlation"":0.6320343881758271}",438,28704768,50233344.0,6132,"{""all_reduce:65536"":438}"
burstgpt_2-6635114000,burstgpt,burstgpt_2,validation,8,prefill,8,"[257,114,73,70,228,104,324,127]","[7,19,15,21,7,12,7,23]","{""history_seconds"":300,""history_count"":463,""history_rps"":1.5433333333333332,""history_interarrival_cv"":1.265398821969027,""history_peak_to_mean_1s"":2.591792656587473,""history_fano_1s"":0.6445716342692586,""history_input_mean"":184.68250539956804,""history_input_p50"":208.0,""history_input_p90"":246.8,""history_input_p99"":383.2599999999999,""history_output_mean"":16.21598272138229,""history_output_p50"":7.0,""history_output_p90"":30.0,""history_output_p99"":92.17999999999995,""history_lm_correlation"":0.7090590547449066}",73,775626752,1357346816.0,1022,"{""all_reduce:10625024"":73}"
burstgpt_2-6635114000,burstgpt,burstgpt_2,validation,8,decode,8,"[257,114,73,70,228,104,324,127]","[7,19,15,21,7,12,7,23]","{""history_seconds"":300,""history_count"":463,""history_rps"":1.5433333333333332,""history_interarrival_cv"":1.265398821969027,""history_peak_to_mean_1s"":2.591792656587473,""history_fano_1s"":0.6445716342692586,""history_input_mean"":184.68250539956804,""history_input_p50"":208.0,""history_input_p90"":246.8,""history_input_p99"":383.2599999999999,""history_output_mean"":16.21598272138229,""history_output_p50"":7.0,""history_output_p90"":30.0,""history_output_p99"":92.17999999999995,""history_lm_correlation"":0.7090590547449066}",1606,61595648,107792384.0,22484,"{""all_reduce:16384"":146,""all_reduce:24576"":292,""all_reduce:32768"":219,""all_reduce:40960"":365,""all_reduce:65536"":438,""all_reduce:8192"":146}"
burstgpt_2-5303114000,burstgpt,burstgpt_2,validation,8,prefill,4,"[118,74,7024,705]","[121,68,128,128]","{""history_seconds"":300,""history_count"":1,""history_rps"":0.0033333333333333335,""history_interarrival_cv"":0.0,""history_peak_to_mean_1s"":300.0,""history_fano_1s"":0.9966666666666666,""history_input_mean"":694.0,""history_input_p50"":694.0,""history_input_p90"":694.0,""history_input_p99"":694.0,""history_output_mean"":410.0,""history_output_p50"":410.0,""history_output_p90"":410.0,""history_output_p99"":410.0,""history_lm_correlation"":0.0}",73,4736884736,8289548288.0,1022,"{""all_reduce:64888832"":73}"
burstgpt_2-5303114000,burstgpt,burstgpt_2,validation,8,decode,4,"[118,74,7024,705]","[121,68,128,128]","{""history_seconds"":300,""history_count"":1,""history_rps"":0.0033333333333333335,""history_interarrival_cv"":0.0,""history_peak_to_mean_1s"":300.0,""history_fano_1s"":0.9966666666666666,""history_input_mean"":694.0,""history_input_p50"":694.0,""history_input_p90"":694.0,""history_input_p99"":694.0,""history_output_mean"":410.0,""history_output_p50"":410.0,""history_output_p90"":410.0,""history_output_p99"":410.0,""history_lm_correlation"":0.0}",9271,263725056,461518848.0,129794,"{""all_reduce:16384"":511,""all_reduce:24576"":3869,""all_reduce:32768"":4891}"
burstgpt_2-7308914000,burstgpt,burstgpt_2,validation,8,prefill,5,"[222,28,720,58,16]","[128,21,128,128,128]","{""history_seconds"":300,""history_count"":39,""history_rps"":0.13,""history_interarrival_cv"":1.553895216077513,""history_peak_to_mean_1s"":153.84615384615384,""history_fano_1s"":10.664871794871797,""history_input_mean"":450.35897435897436,""history_input_p50"":210.0,""history_input_p90"":1407.6000000000001,""history_input_p99"":2869.599999999995,""history_output_mean"":333.97435897435895,""history_output_p50"":309.0,""history_output_p90"":596.2,""history_output_p99"":643.92,""history_lm_correlation"":0.0704884857445375}",73,624328704,1092575232.0,1022,"{""all_reduce:8552448"":73}"
burstgpt_2-7308914000,burstgpt,burstgpt_2,validation,8,decode,5,"[222,28,720,58,16]","[128,21,128,128,128]","{""history_seconds"":300,""history_count"":39,""history_rps"":0.13,""history_interarrival_cv"":1.553895216077513,""history_peak_to_mean_1s"":153.84615384615384,""history_fano_1s"":10.664871794871797,""history_input_mean"":450.35897435897436,""history_input_p50"":210.0,""history_input_p90"":1407.6000000000001,""history_input_p99"":2869.599999999995,""history_output_mean"":333.97435897435895,""history_output_p50"":309.0,""history_output_p90"":596.2,""history_output_p99"":643.92,""history_lm_correlation"":0.0704884857445375}",9271,315752448,552566784.0,129794,"{""all_reduce:32768"":7811,""all_reduce:40960"":1460}"
burstgpt_3-26764310000,burstgpt,burstgpt_3,temporal_test,8,prefill,8,"[121,122,38,17,36,124,694,121]","[27,28,3,9,46,30,110,30]","{""history_seconds"":300,""history_count"":64,""history_rps"":0.21333333333333335,""history_interarrival_cv"":1.0162883644549592,""history_peak_to_mean_1s"":14.062499999999998,""history_fano_1s"":1.0366666666666666,""history_input_mean"":639.984375,""history_input_p50"":125.0,""history_input_p90"":1711.0,""history_input_p99"":4019.9699999999993,""history_output_mean"":118.15625,""history_output_p50"":31.0,""history_output_p90"":378.50000000000006,""history_output_p99"":546.7399999999994,""history_lm_correlation"":0.6713335525347859}",73,761274368,1332230144.0,1022,"{""all_reduce:10428416"":73}"
burstgpt_3-26764310000,burstgpt,burstgpt_3,temporal_test,8,decode,8,"[121,122,38,17,36,124,694,121]","[27,28,3,9,46,30,110,30]","{""history_seconds"":300,""history_count"":64,""history_rps"":0.21333333333333335,""history_interarrival_cv"":1.0162883644549592,""history_peak_to_mean_1s"":14.062499999999998,""history_fano_1s"":1.0366666666666666,""history_input_mean"":639.984375,""history_input_p50"":125.0,""history_input_p90"":1711.0,""history_input_p99"":4019.9699999999993,""history_output_mean"":118.15625,""history_output_p50"":31.0,""history_output_p90"":378.50000000000006,""history_output_p99"":546.7399999999994,""history_lm_correlation"":0.6713335525347859}",7957,164454400,287795200.0,111398,"{""all_reduce:16384"":1168,""all_reduce:32768"":146,""all_reduce:40960"":73,""all_reduce:49152"":1314,""all_reduce:57344"":438,""all_reduce:65536"":146,""all_reduce:8192"":4672}"
burstgpt_3-26622110000,burstgpt,burstgpt_3,temporal_test,8,prefill,8,"[8192,8192,8192,8192,8192,8192,8192,8192]","[16,15,16,16,15,16,16,16]","{""history_seconds"":300,""history_count"":32,""history_rps"":0.10666666666666667,""history_interarrival_cv"":0.6486453674269045,""history_peak_to_mean_1s"":9.375,""history_fano_1s"":0.8933333333333332,""history_input_mean"":60550.5,""history_input_p50"":69863.5,""history_input_p90"":104796.3,""history_input_p99"":112432.53,""history_output_mean"":15.09375,""history_output_p50"":15.0,""history_output_p90"":16.0,""history_output_p99"":16.0,""history_lm_correlation"":0.03553711283828565}",73,39191576576,68585259008.0,1022,"{""all_reduce:536870912"":73}"
burstgpt_3-26622110000,burstgpt,burstgpt_3,temporal_test,8,decode,8,"[8192,8192,8192,8192,8192,8192,8192,8192]","[16,15,16,16,15,16,16,16]","{""history_seconds"":300,""history_count"":32,""history_rps"":0.10666666666666667,""history_interarrival_cv"":0.6486453674269045,""history_peak_to_mean_1s"":9.375,""history_fano_1s"":0.8933333333333332,""history_input_mean"":60550.5,""history_input_p50"":69863.5,""history_input_p90"":104796.3,""history_input_p99"":112432.53,""history_output_mean"":15.09375,""history_output_p50"":15.0,""history_output_p90"":16.0,""history_output_p99"":16.0,""history_lm_correlation"":0.03553711283828565}",1095,70565888,123490304.0,15330,"{""all_reduce:49152"":73,""all_reduce:65536"":1022}"
burstgpt_3-26612510000,burstgpt,burstgpt_3,temporal_test,8,prefill,8,"[2639,8192,8192,8192,44,8192,8192,8192]","[128,16,16,16,128,16,16,16]","{""history_seconds"":300,""history_count"":35,""history_rps"":0.11666666666666667,""history_interarrival_cv"":1.2370654317185252,""history_peak_to_mean_1s"":17.142857142857142,""history_fano_1s"":0.9976190476190475,""history_input_mean"":24847.97142857143,""history_input_p50"":28581.0,""history_input_p90"":46731.4,""history_input_p99"":50568.63999999999,""history_output_mean"":67.85714285714286,""history_output_p50"":16.0,""history_output_p90"":263.80000000000024,""history_output_p99"":463.87999999999977,""history_lm_correlation"":-0.5212189800089451}",73,30998159360,54246778880.0,1022,"{""all_reduce:424632320"":73}"
burstgpt_3-26612510000,burstgpt,burstgpt_3,temporal_test,8,decode,8,"[2639,8192,8192,8192,44,8192,8192,8192]","[128,16,16,16,128,16,16,16]","{""history_seconds"":300,""history_count"":35,""history_rps"":0.11666666666666667,""history_interarrival_cv"":1.2370654317185252,""history_peak_to_mean_1s"":17.142857142857142,""history_fano_1s"":0.9976190476190475,""history_input_mean"":24847.97142857143,""history_input_p50"":28581.0,""history_input_p90"":46731.4,""history_input_p99"":50568.63999999999,""history_output_mean"":67.85714285714286,""history_output_p50"":16.0,""history_output_p90"":263.80000000000024,""history_output_p99"":463.87999999999977,""history_lm_correlation"":-0.5212189800089451}",9271,205717504,360005632.0,129794,"{""all_reduce:16384"":8176,""all_reduce:65536"":1095}"
burstgpt_3-23448410000,burstgpt,burstgpt_3,temporal_test,8,prefill,8,"[282,377,355,440,352,280,322,302]","[7,14,7,14,7,7,7,7]","{""history_seconds"":300,""history_count"":2960,""history_rps"":9.866666666666667,""history_interarrival_cv"":11.031524030370191,""history_peak_to_mean_1s"":2.8378378378378377,""history_fano_1s"":5.648873873873873,""history_input_mean"":319.8064189189189,""history_input_p50"":316.0,""history_input_p90"":386.0999999999999,""history_input_p99"":463.40999999999985,""history_output_mean"":8.575,""history_output_p50"":7.0,""history_output_p90"":14.0,""history_output_p99"":15.0,""history_lm_correlation"":0.02216964609026273}",73,1620623360,2836090880.0,1022,"{""all_reduce:22200320"":73}"
burstgpt_3-23448410000,burstgpt,burstgpt_3,temporal_test,8,decode,8,"[282,377,355,440,352,280,322,302]","[7,14,7,14,7,7,7,7]","{""history_seconds"":300,""history_count"":2960,""history_rps"":9.866666666666667,""history_interarrival_cv"":11.031524030370191,""history_peak_to_mean_1s"":2.8378378378378377,""history_fano_1s"":5.648873873873873,""history_input_mean"":319.8064189189189,""history_input_p50"":316.0,""history_input_p90"":386.0999999999999,""history_input_p99"":463.40999999999985,""history_output_mean"":8.575,""history_output_p50"":7.0,""history_output_p90"":14.0,""history_output_p99"":15.0,""history_lm_correlation"":0.02216964609026273}",949,37076992,64884736.0,13286,"{""all_reduce:16384"":511,""all_reduce:65536"":438}"
mooncake_conversation-2100000,mooncake,mooncake_conversation,external_test,8,prefill,8,"[1647,2269,8192,8192,8192,8192,8192,1865]","[128,128,67,128,128,90,128,128]","{""history_seconds"":300,""history_count"":1039,""history_rps"":3.4633333333333334,""history_interarrival_cv"":3.0797482082394003,""history_peak_to_mean_1s"":5.774783445620789,""history_fano_1s"":8.05447224895733,""history_input_mean"":11061.806544754572,""history_input_p50"":6225.0,""history_input_p90"":23426.200000000023,""history_input_p99"":86879.37999999989,""history_output_mean"":353.5457170356112,""history_output_p50"":353.0,""history_output_p90"":600.2,""history_output_p99"":1337.9399999999905,""history_lm_correlation"":0.08471444237053154}",73,27951865856,48915765248.0,1022,"{""all_reduce:382902272"":73}"
mooncake_conversation-2100000,mooncake,mooncake_conversation,external_test,8,decode,8,"[1647,2269,8192,8192,8192,8192,8192,1865]","[128,128,67,128,128,90,128,128]","{""history_seconds"":300,""history_count"":1039,""history_rps"":3.4633333333333334,""history_interarrival_cv"":3.0797482082394003,""history_peak_to_mean_1s"":5.774783445620789,""history_fano_1s"":8.05447224895733,""history_input_mean"":11061.806544754572,""history_input_p50"":6225.0,""history_input_p90"":23426.200000000023,""history_input_p99"":86879.37999999989,""history_output_mean"":353.5457170356112,""history_output_p50"":353.0,""history_output_p90"":600.2,""history_output_p99"":1337.9399999999905,""history_lm_correlation"":0.08471444237053154}",9271,548380672,959666176.0,129794,"{""all_reduce:49152"":2774,""all_reduce:57344"":1679,""all_reduce:65536"":4818}"
mooncake_conversation-360000,mooncake,mooncake_conversation,external_test,8,prefill,8,"[4774,7183,8192,914,8192,2684,5818,8192]","[128,128,128,128,86,128,128,128]","{""history_seconds"":300,""history_count"":920,""history_rps"":3.066666666666667,""history_interarrival_cv"":2.8779904034024217,""history_peak_to_mean_1s"":5.5434782608695645,""history_fano_1s"":7.089855072463768,""history_input_mean"":13853.188043478262,""history_input_p50"":8311.0,""history_input_p90"":29780.400000000005,""history_input_p99"":97736.90999999977,""history_output_mean"":345.2597826086957,""history_output_p50"":363.0,""history_output_p90"":590.1,""history_output_p99"":1016.3399999999992,""history_lm_correlation"":0.0773610290652196}",73,27478237184,48086915072.0,1022,"{""all_reduce:376414208"":73}"
mooncake_conversation-360000,mooncake,mooncake_conversation,external_test,8,decode,8,"[4774,7183,8192,914,8192,2684,5818,8192]","[128,128,128,128,86,128,128,128]","{""history_seconds"":300,""history_count"":920,""history_rps"":3.066666666666667,""history_interarrival_cv"":2.8779904034024217,""history_peak_to_mean_1s"":5.5434782608695645,""history_fano_1s"":7.089855072463768,""history_input_mean"":13853.188043478262,""history_input_p50"":8311.0,""history_input_p90"":29780.400000000005,""history_input_p99"":97736.90999999977,""history_output_mean"":345.2597826086957,""history_output_p50"":363.0,""history_output_p90"":590.1,""history_output_p99"":1016.3399999999992,""history_lm_correlation"":0.0773610290652196}",9271,582467584,1019318272.0,129794,"{""all_reduce:57344"":3066,""all_reduce:65536"":6205}"
mooncake_conversation-2160000,mooncake,mooncake_conversation,external_test,8,prefill,8,"[907,8192,8192,2218,5964,5139,4758,5613]","[128,22,128,81,128,128,128,128]","{""history_seconds"":300,""history_count"":1012,""history_rps"":3.3733333333333335,""history_interarrival_cv"":3.0351477294106006,""history_peak_to_mean_1s"":5.0395256916996045,""history_fano_1s"":7.741291172595521,""history_input_mean"":11470.153162055336,""history_input_p50"":6165.0,""history_input_p90"":24891.099999999995,""history_input_p99"":92289.24999999994,""history_output_mean"":347.1373517786561,""history_output_p50"":348.0,""history_output_p90"":592.9,""history_output_p99"":1252.739999999999,""history_lm_correlation"":0.06555906003665578}",73,24508489728,42889857024.0,1022,"{""all_reduce:335732736"":73}"
mooncake_conversation-2160000,mooncake,mooncake_conversation,external_test,8,decode,8,"[907,8192,8192,2218,5964,5139,4758,5613]","[128,22,128,81,128,128,128,128]","{""history_seconds"":300,""history_count"":1012,""history_rps"":3.3733333333333335,""history_interarrival_cv"":3.0351477294106006,""history_peak_to_mean_1s"":5.0395256916996045,""history_fano_1s"":7.741291172595521,""history_input_mean"":11470.153162055336,""history_input_p50"":6165.0,""history_input_p90"":24891.099999999995,""history_input_p99"":92289.24999999994,""history_output_mean"":347.1373517786561,""history_output_p50"":348.0,""history_output_p90"":592.9,""history_output_p99"":1252.739999999999,""history_lm_correlation"":0.06555906003665578}",9271,516087808,903153664.0,129794,"{""all_reduce:49152"":3431,""all_reduce:57344"":4307,""all_reduce:65536"":1533}"
mooncake_toolagent-2100000,mooncake,mooncake_toolagent,external_test,8,prefill,8,"[1647,6345,8192,3165,8192,3067,7318,6174]","[128,3,128,16,3,22,34,3]","{""history_seconds"":300,""history_count"":2056,""history_rps"":6.8533333333333335,""history_interarrival_cv"":4.444949586804682,""history_peak_to_mean_1s"":5.252918287937743,""history_fano_1s"":15.221569390402076,""history_input_mean"":8127.520428015564,""history_input_p50"":6215.5,""history_input_p90"":14707.0,""history_input_p99"":60816.65000000002,""history_output_mean"":186.5179961089494,""history_output_p50"":30.0,""history_output_p90"":507.0,""history_output_p99"":970.9500000000005,""history_lm_correlation"":0.24928527119065186}",73,26372505600,46151884800.0,1022,"{""all_reduce:361267200"":73}"
